datetime,Ta_2m,Ta_2m_uncertainty,PCP,Huma_2m,Huma_2m_Uncertainty,Irradiation,Irradiation_Uncertainty,Windspeed,Wind_direction,gRad2,gRaddown,Ts_10cm,Ts_60cm,date
2024-01-09T14:00:00Z,15.6,NA,0,100,NA,NA,NA,0.7,225,2,10,14.8,14.8,2024-01-09
2024-01-09T14:30:00Z,17.5,NA,0,96.5,NA,NA,NA,0.8,234,1,11,14.9,14.8,2024-01-09
2024-01-09T15:00:00Z,17.3,NA,0,96.6,NA,NA,NA,0.6,17,3,13,14.8,14.7,2024-01-09
2024-01-09T15:30:00Z,17.2,NA,0,96.3,NA,NA,NA,0.4,286,3,12,14.8,14.8,2024-01-09
2024-01-09T16:00:00Z,17.2,NA,0,98.1,NA,NA,NA,0.4,341,3,12,14.9,14.8,2024-01-09
2024-01-09T16:30:00Z,19,NA,0,91.7,NA,NA,NA,0.8,6,3,13,14.8,14.7,2024-01-09
2024-01-09T17:00:00Z,18.3,NA,0,94,NA,NA,NA,0.7,356,5,14,14.8,14.7,2024-01-09
2024-01-09T17:30:00Z,17.2,NA,0,96.1,NA,NA,NA,0.4,58,4,13,14.9,14.7,2024-01-09
2024-01-09T18:00:00Z,15.8,NA,0,99.4,NA,NA,NA,0.5,145,3,12,14.9,14.8,2024-01-09
2024-01-09T18:30:00Z,15.3,NA,0,100,NA,NA,NA,0.4,117,1,11,15,14.8,2024-01-09
2024-01-09T19:00:00Z,14.9,NA,0,100,NA,NA,NA,0.6,219,0,10,15,14.8,2024-01-09
2024-01-09T19:30:00Z,14.7,NA,0,100,NA,NA,NA,0.4,151,0,9,15.1,14.8,2024-01-09
2024-01-09T20:00:00Z,14.5,NA,0,100,NA,NA,NA,0.7,205,0,9,15.1,14.8,2024-01-09
2024-01-09T20:30:00Z,14.5,NA,0,100,NA,NA,NA,0.8,224,0,9,15.1,14.8,2024-01-09
2024-01-09T21:00:00Z,14.4,NA,0,100,NA,NA,NA,0.8,180,0,9,15.1,14.8,2024-01-09
2024-01-09T21:30:00Z,14.3,NA,0,100,NA,NA,NA,0.7,213,0,9,15.1,14.8,2024-01-09
2024-01-09T22:00:00Z,14.1,NA,0,100,NA,NA,NA,0.9,220,1,8,15.1,14.8,2024-01-09
2024-01-09T22:30:00Z,14,NA,0,100,NA,NA,NA,0.9,221,0,8,15.1,14.8,2024-01-09
2024-01-09T23:00:00Z,14,NA,0.1,100,NA,NA,NA,0.8,221,1,8,15,14.8,2024-01-09
2024-01-09T23:30:00Z,14.1,NA,0.1,100,NA,NA,NA,0.3,127,4,8,15,14.8,2024-01-09
2024-01-10T00:30:00Z,14.1,NA,2,100,NA,NA,NA,0,155,14,8,15,14.8,2024-01-10
2024-01-10T01:00:00Z,13.9,NA,2.8,100,NA,NA,NA,0.4,190,16,8,14.9,14.8,2024-01-10
2024-01-10T01:30:00Z,13.9,NA,0.2,100,NA,NA,NA,0.3,159,13,8,14.9,14.8,2024-01-10
2024-01-10T02:00:00Z,13.9,NA,2.8,100,NA,NA,NA,0.3,192,13,8,14.9,14.8,2024-01-10
2024-01-10T02:30:00Z,13.8,NA,0.4,100,NA,NA,NA,0.1,161,13,8,14.8,14.8,2024-01-10
2024-01-10T03:00:00Z,13.8,NA,1.5,100,NA,NA,NA,0.5,215,13,7,14.8,14.8,2024-01-10
2024-01-10T03:30:00Z,13.8,NA,3.3,100,NA,NA,NA,0.9,228,15,7,14.7,14.8,2024-01-10
2024-01-10T04:00:00Z,13.7,NA,1.3,100,NA,NA,NA,0.8,227,15,7,14.6,14.8,2024-01-10
2024-01-10T04:30:00Z,13.7,NA,0.2,100,NA,NA,NA,0.3,124,12,7,14.5,14.8,2024-01-10
2024-01-10T05:00:00Z,13.8,NA,0,100,NA,NA,NA,0.4,189,13,7,14.5,14.8,2024-01-10
2024-01-10T05:30:00Z,13.7,NA,0.7,100,NA,NA,NA,0.5,202,14,7,14.4,14.8,2024-01-10
2024-01-10T06:00:00Z,13.7,NA,0.1,100,NA,NA,NA,0,148,13,7,14.4,14.8,2024-01-10
2024-01-10T06:30:00Z,13.8,NA,0.1,100,NA,NA,NA,0.3,197,13,7,14.4,14.8,2024-01-10
2024-01-10T07:00:00Z,13.9,NA,0,100,NA,NA,NA,0.3,190,13,7,14.4,14.7,2024-01-10
2024-01-10T07:30:00Z,14,NA,0,100,NA,NA,NA,0.3,206,13,7,14.4,14.8,2024-01-10
2024-01-10T08:00:00Z,14.4,NA,0,100,NA,NA,NA,0.3,153,11,8,14.3,14.7,2024-01-10
2024-01-10T08:30:00Z,14.9,NA,0,100,NA,NA,NA,0.5,57,9,8,14.3,14.7,2024-01-10
2024-01-10T09:00:00Z,15.6,NA,0,100,NA,NA,NA,0.6,33,7,9,14.2,14.7,2024-01-10
2024-01-10T09:30:00Z,17,NA,0,100,NA,NA,NA,0.9,31,5,11,14.2,14.6,2024-01-10
2024-01-10T10:00:00Z,18.2,NA,0,99.1,NA,NA,NA,1,10,7,12,14.2,14.6,2024-01-10
2024-01-10T10:30:00Z,17.9,NA,0,99.4,NA,NA,NA,1,8,7,13,14.2,14.6,2024-01-10
2024-01-10T11:00:00Z,18.9,NA,0,95.8,NA,NA,NA,1,30,8,14,14.2,14.5,2024-01-10
2024-01-10T11:30:00Z,20,NA,0,91.1,NA,NA,NA,0.9,11,8,14,14.2,14.5,2024-01-10
2024-01-10T12:00:00Z,20.1,NA,0,89.1,NA,NA,NA,0.9,12,10,16,14.2,14.5,2024-01-10
2024-01-10T12:30:00Z,23.2,NA,0,77.6,NA,NA,NA,1.5,14,13,18,14.3,14.4,2024-01-10
2024-01-10T13:00:00Z,22.2,NA,0,78.3,NA,NA,NA,1.2,11,17,22,14.3,14.4,2024-01-10
2024-01-10T13:30:00Z,24.3,NA,0,71.7,NA,NA,NA,1.3,6,18,23,14.3,14.4,2024-01-10
2024-01-10T14:00:00Z,24,NA,0,71.8,NA,NA,NA,1.2,9,20,25,14.4,14.4,2024-01-10
2024-01-10T14:30:00Z,25.2,NA,0,66.2,NA,NA,NA,1.2,350,21,26,14.5,14.4,2024-01-10
2024-01-10T15:00:00Z,25.8,NA,0,63.5,NA,NA,NA,1.4,7,24,29,14.6,14.3,2024-01-10
2024-01-10T15:30:00Z,25.2,NA,0,64.1,NA,NA,NA,1.3,2,24,31,14.7,14.3,2024-01-10
2024-01-10T16:00:00Z,24.9,NA,0,63.4,NA,NA,NA,1.3,347,24,33,14.8,14.3,2024-01-10
2024-01-10T16:30:00Z,24.4,NA,0,63,NA,NA,NA,1.1,5,23,35,15,14.3,2024-01-10
2024-01-10T17:00:00Z,23.4,NA,0,64,NA,NA,NA,0.8,37,21,35,15.2,14.3,2024-01-10
2024-01-10T17:30:00Z,22.5,NA,0,66.6,NA,NA,NA,0.6,91,11,31,15.3,14.3,2024-01-10
2024-01-10T18:00:00Z,20.2,NA,0,73.1,NA,NA,NA,0.2,113,6,27,15.5,14.3,2024-01-10
2024-01-10T18:30:00Z,18.1,NA,0,86.5,NA,NA,NA,0.9,218,0,22,15.6,14.4,2024-01-10
2024-01-10T19:00:00Z,16.5,NA,0,95,NA,NA,NA,0.7,198,0,16,15.8,14.4,2024-01-10
2024-01-10T19:30:00Z,15.6,NA,0,99.6,NA,NA,NA,0.9,219,0,13,15.9,14.5,2024-01-10
2024-01-10T20:00:00Z,15.2,NA,0,100,NA,NA,NA,1.1,221,0,12,16,14.5,2024-01-10
2024-01-10T20:30:00Z,14.7,NA,0,100,NA,NA,NA,1.2,218,0,10,16,14.6,2024-01-10
2024-01-10T21:00:00Z,14.4,NA,0,100,NA,NA,NA,0.8,202,0,9,16.1,14.6,2024-01-10
2024-01-10T21:30:00Z,13.9,NA,0,100,NA,NA,NA,1.3,223,0,9,16.1,14.6,2024-01-10
2024-01-10T22:00:00Z,13.7,NA,0,100,NA,NA,NA,1.4,222,0,9,16.1,14.6,2024-01-10
2024-01-10T22:30:00Z,13.6,NA,0,100,NA,NA,NA,1.4,225,0,8,16.1,14.6,2024-01-10
2024-01-10T23:00:00Z,13.9,NA,0,100,NA,NA,NA,1.2,218,0,8,16,14.6,2024-01-10
2024-01-10T23:30:00Z,13.9,NA,0,99.9,NA,NA,NA,1.3,223,0,8,16,14.6,2024-01-10
2024-01-11T00:30:00Z,13.9,NA,0,100,NA,NA,NA,1,220,0,8,15.9,14.7,2024-01-11
2024-01-11T01:00:00Z,13.9,NA,0,100,NA,NA,NA,1,215,0,8,15.9,14.7,2024-01-11
2024-01-11T01:30:00Z,13.9,NA,0,100,NA,NA,NA,1.1,225,0,7,15.8,14.7,2024-01-11
2024-01-11T02:00:00Z,14.1,NA,0,100,NA,NA,NA,0.5,175,0,7,15.8,14.7,2024-01-11
2024-01-11T02:30:00Z,14,NA,0,100,NA,NA,NA,1,221,0,8,15.7,14.7,2024-01-11
2024-01-11T03:00:00Z,13.7,NA,0,100,NA,NA,NA,0.8,198,0,8,15.7,14.7,2024-01-11
2024-01-11T03:30:00Z,13.5,NA,0,100,NA,NA,NA,1.1,226,0,7,15.7,14.7,2024-01-11
2024-01-11T04:00:00Z,13.5,NA,0,100,NA,NA,NA,0.7,207,0,7,15.7,14.7,2024-01-11
2024-01-11T04:30:00Z,13.1,NA,0,100,NA,NA,NA,1,211,0,7,15.6,14.7,2024-01-11
2024-01-11T05:00:00Z,12.8,NA,0,100,NA,NA,NA,0.8,208,0,7,15.6,14.7,2024-01-11
2024-01-11T05:30:00Z,12.9,NA,0,100,NA,NA,NA,1.5,229,0,7,15.6,14.8,2024-01-11
2024-01-11T06:00:00Z,12.9,NA,0,100,NA,NA,NA,1.4,229,0,6,15.5,14.8,2024-01-11
2024-01-11T06:30:00Z,13,NA,0,100,NA,NA,NA,1.2,227,0,6,15.4,14.7,2024-01-11
2024-01-11T07:00:00Z,13.3,NA,0,100,NA,NA,NA,1,221,0,7,15.4,14.7,2024-01-11
2024-01-11T07:30:00Z,13.7,NA,0,100,NA,NA,NA,0.7,209,0,7,15.4,14.7,2024-01-11
2024-01-11T08:00:00Z,14,NA,0,100,NA,NA,NA,0.7,198,0,7,15.3,14.7,2024-01-11
2024-01-11T08:30:00Z,14.2,NA,0,100,NA,NA,NA,0.9,209,0,8,15.3,14.8,2024-01-11
2024-01-11T09:00:00Z,14.4,NA,0.8,100,NA,NA,NA,0.8,205,6,8,15.3,14.7,2024-01-11
2024-01-11T09:30:00Z,14.5,NA,0.8,100,NA,NA,NA,0.5,222,9,8,15.2,14.7,2024-01-11
2024-01-11T10:00:00Z,15.8,NA,0,100,NA,NA,NA,0.8,270,7,9,15.2,14.7,2024-01-11
2024-01-11T10:30:00Z,16.9,NA,0,98.9,NA,NA,NA,0.6,231,1,10,15.1,14.7,2024-01-11
2024-01-11T11:00:00Z,17.2,NA,0,96.4,NA,NA,NA,0.4,51,0,12,15.1,14.6,2024-01-11
2024-01-11T11:30:00Z,16.6,NA,0.2,99.9,NA,NA,NA,0.4,80,1,12,15.1,14.7,2024-01-11
2024-01-11T12:00:00Z,18.1,NA,0.1,97,NA,NA,NA,0.8,245,1,13,15.1,14.6,2024-01-11
2024-01-11T12:30:00Z,19.1,NA,0,90.1,NA,NA,NA,0.6,9,1,15,15,14.6,2024-01-11
2024-01-11T13:00:00Z,19.9,NA,0,89.8,NA,NA,NA,0.7,21,1,16,15,14.6,2024-01-11
2024-01-11T13:30:00Z,18.6,NA,0.1,88.1,NA,NA,NA,0.5,186,3,16,15.1,14.6,2024-01-11
2024-01-11T14:00:00Z,18.2,NA,0,92.3,NA,NA,NA,0.4,31,1,14,15.1,14.6,2024-01-11
2024-01-11T14:30:00Z,20.7,NA,0,82.6,NA,NA,NA,0.7,19,2,16,15.1,14.6,2024-01-11
2024-01-11T15:00:00Z,21.2,NA,0,80.9,NA,NA,NA,0.7,30,4,18,15.1,14.5,2024-01-11
2024-01-11T15:30:00Z,22.1,NA,0,77.7,NA,NA,NA,0.8,11,7,20,15.2,14.5,2024-01-11
2024-01-11T16:00:00Z,20.7,NA,0,80.7,NA,NA,NA,0.5,342,7,20,15.2,14.5,2024-01-11
2024-01-11T16:30:00Z,19.8,NA,0,82.5,NA,NA,NA,0.4,322,5,18,15.2,14.5,2024-01-11
2024-01-11T17:00:00Z,19,NA,0,82.3,NA,NA,NA,0.6,80,3,17,15.3,14.5,2024-01-11
2024-01-11T17:30:00Z,18,NA,0,88.6,NA,NA,NA,0.5,125,1,15,15.3,14.6,2024-01-11
2024-01-11T18:00:00Z,18.1,NA,0,88.1,NA,NA,NA,0.2,94,0,15,15.4,14.6,2024-01-11
2024-01-11T18:30:00Z,16.6,NA,0,92.6,NA,NA,NA,0.6,180,0,14,15.4,14.6,2024-01-11
2024-01-11T19:00:00Z,15.5,NA,0,99.3,NA,NA,NA,1.1,217,0,12,15.5,14.6,2024-01-11
2024-01-11T19:30:00Z,15.1,NA,0,100,NA,NA,NA,1.1,228,0,10,15.5,14.7,2024-01-11
2024-01-11T20:00:00Z,14.5,NA,0,100,NA,NA,NA,0.7,191,0,10,15.6,14.7,2024-01-11
2024-01-11T20:30:00Z,14.3,NA,0,100,NA,NA,NA,1,224,0,9,15.6,14.7,2024-01-11
2024-01-11T21:00:00Z,14.2,NA,0,100,NA,NA,NA,0.9,222,0,9,15.6,14.8,2024-01-11
2024-01-11T21:30:00Z,14.2,NA,0,100,NA,NA,NA,0.5,201,0,9,15.6,14.8,2024-01-11
2024-01-11T22:00:00Z,14.1,NA,0,100,NA,NA,NA,1,224,0,8,15.6,14.7,2024-01-11
2024-01-11T22:30:00Z,14.1,NA,0,100,NA,NA,NA,1.2,224,0,8,15.5,14.8,2024-01-11
2024-01-11T23:00:00Z,14,NA,0,100,NA,NA,NA,0.9,220,0,8,15.5,14.8,2024-01-11
2024-01-11T23:30:00Z,14,NA,0,100,NA,NA,NA,0.6,218,0,8,15.5,14.8,2024-01-11
2024-01-12T00:30:00Z,14,NA,0,100,NA,NA,NA,0.9,223,0,8,15.4,14.8,2024-01-12
2024-01-12T01:00:00Z,13.9,NA,0,100,NA,NA,NA,1,220,0,8,15.4,14.7,2024-01-12
2024-01-12T01:30:00Z,13.7,NA,0,100,NA,NA,NA,0.3,159,0,8,15.4,14.8,2024-01-12
2024-01-12T02:00:00Z,13.7,NA,0,100,NA,NA,NA,0.8,217,0,7,15.3,14.8,2024-01-12
2024-01-12T02:30:00Z,13.6,NA,0,100,NA,NA,NA,0.4,209,0,7,15.3,14.8,2024-01-12
2024-01-12T03:00:00Z,13.5,NA,0,100,NA,NA,NA,0.3,150,0,7,15.3,14.8,2024-01-12
2024-01-12T03:30:00Z,13.4,NA,0,100,NA,NA,NA,0.7,214,0,7,15.3,14.8,2024-01-12
2024-01-12T04:00:00Z,13.2,NA,0,100,NA,NA,NA,1.1,224,0,7,15.3,14.8,2024-01-12
2024-01-12T04:30:00Z,13.2,NA,0,100,NA,NA,NA,1.1,227,0,6,15.3,14.8,2024-01-12
2024-01-12T05:00:00Z,13.2,NA,0,100,NA,NA,NA,1.1,221,0,7,15.2,14.8,2024-01-12
2024-01-12T05:30:00Z,13.2,NA,0,100,NA,NA,NA,0.8,216,0,7,15.2,14.8,2024-01-12
2024-01-12T06:00:00Z,13.1,NA,0,100,NA,NA,NA,0.8,219,0,7,15.2,14.8,2024-01-12
2024-01-12T06:30:00Z,13.2,NA,0,100,NA,NA,NA,0.7,212,0,7,15.1,14.8,2024-01-12
2024-01-12T07:00:00Z,13.2,NA,0,100,NA,NA,NA,0.8,223,0,7,15.1,14.8,2024-01-12
2024-01-12T07:30:00Z,13.6,NA,0,100,NA,NA,NA,0.4,205,0,7,15,14.8,2024-01-12
2024-01-12T08:00:00Z,14.5,NA,0,100,NA,NA,NA,0.8,230,0,8,15,14.7,2024-01-12
2024-01-12T08:30:00Z,16,NA,0,98.1,NA,NA,NA,0.5,249,0,9,14.9,14.7,2024-01-12
2024-01-12T09:00:00Z,18.5,NA,0,89.8,NA,NA,NA,0.8,358,0,12,14.8,14.6,2024-01-12
2024-01-12T09:30:00Z,18.3,NA,0,90.6,NA,NA,NA,0.9,11,0,13,14.8,14.6,2024-01-12
2024-01-12T10:00:00Z,18.9,NA,0,89.7,NA,NA,NA,0.9,29,0,14,14.8,14.6,2024-01-12
2024-01-12T10:30:00Z,20,NA,0,85.5,NA,NA,NA,0.9,4,1,15,14.8,14.6,2024-01-12
2024-01-12T11:00:00Z,21,NA,0,76.1,NA,NA,NA,0.8,351,3,16,14.8,14.5,2024-01-12
2024-01-12T11:30:00Z,21.6,NA,0,74.2,NA,NA,NA,1,352,5,18,14.8,14.5,2024-01-12
2024-01-12T12:00:00Z,23.1,NA,0,68.4,NA,NA,NA,1.2,355,6,20,14.8,14.5,2024-01-12
2024-01-12T12:30:00Z,23.9,NA,0,61.3,NA,NA,NA,1.1,3,10,23,14.8,14.4,2024-01-12
2024-01-12T13:00:00Z,23.4,NA,0,63.2,NA,NA,NA,1.1,347,9,24,14.8,14.4,2024-01-12
2024-01-12T13:30:00Z,23.7,NA,0,63.3,NA,NA,NA,1.2,11,8,25,14.9,14.4,2024-01-12
2024-01-12T14:00:00Z,24.3,NA,0,61.7,NA,NA,NA,1.2,352,7,26,15,14.4,2024-01-12
2024-01-12T14:30:00Z,23.4,NA,0,62.9,NA,NA,NA,1,354,6,25,15.1,14.4,2024-01-12
2024-01-12T15:00:00Z,25.5,NA,0,57.8,NA,NA,NA,1.3,1,8,26,15.2,14.4,2024-01-12
2024-01-12T15:30:00Z,25.8,NA,0,54.3,NA,NA,NA,1.2,359,13,30,15.2,14.4,2024-01-12
2024-01-12T16:00:00Z,26,NA,0,53.7,NA,NA,NA,1.2,11,18,34,15.3,14.4,2024-01-12
2024-01-12T16:30:00Z,24.1,NA,0,57.3,NA,NA,NA,1.2,4,17,35,15.3,14.3,2024-01-12
2024-01-12T17:00:00Z,22.5,NA,0,63.7,NA,NA,NA,0.8,319,2,27,15.5,14.4,2024-01-12
2024-01-12T17:30:00Z,22.5,NA,0,64.1,NA,NA,NA,0.8,5,6,27,15.6,14.4,2024-01-12
2024-01-12T18:00:00Z,20.4,NA,0,70.6,NA,NA,NA,0.3,182,2,25,15.7,14.4,2024-01-12
2024-01-12T18:30:00Z,18.1,NA,0,78.8,NA,NA,NA,0.5,130,0,20,15.9,14.5,2024-01-12
2024-01-12T19:00:00Z,16.9,NA,0,85.7,NA,NA,NA,0.8,197,0,15,16,14.5,2024-01-12
2024-01-12T19:30:00Z,15.9,NA,0,94.8,NA,NA,NA,0.9,221,0,13,16,14.6,2024-01-12
2024-01-12T20:00:00Z,15.5,NA,0,97.2,NA,NA,NA,0.7,214,0,11,16.1,14.6,2024-01-12
2024-01-12T20:30:00Z,14.9,NA,0,99.2,NA,NA,NA,1.2,221,0,10,16.1,14.7,2024-01-12
2024-01-12T21:00:00Z,14.4,NA,0,100,NA,NA,NA,1.3,229,0,10,16.1,14.7,2024-01-12
2024-01-12T21:30:00Z,14.6,NA,0,100,NA,NA,NA,1.2,224,0,9,16.1,14.7,2024-01-12
2024-01-12T22:00:00Z,14.3,NA,0,100,NA,NA,NA,1.2,226,0,9,16.1,14.7,2024-01-12
2024-01-12T22:30:00Z,14.1,NA,0,100,NA,NA,NA,1.1,219,0,8,16.1,14.8,2024-01-12
2024-01-12T23:00:00Z,13.6,NA,0,100,NA,NA,NA,1.2,225,0,8,16.1,14.8,2024-01-12
2024-01-12T23:30:00Z,13.5,NA,0,100,NA,NA,NA,1.2,223,0,8,16.1,14.7,2024-01-12
2024-01-13T00:30:00Z,13.5,NA,0,100,NA,NA,NA,1.4,224,0,7,16,14.7,2024-01-13
2024-01-13T01:00:00Z,13.5,NA,0,100,NA,NA,NA,1.3,231,0,7,16,14.8,2024-01-13
2024-01-13T01:30:00Z,13.6,NA,0,100,NA,NA,NA,0.6,156,0,7,15.9,14.8,2024-01-13
2024-01-13T02:00:00Z,13.3,NA,0,100,NA,NA,NA,0.9,218,0,7,15.9,14.8,2024-01-13
2024-01-13T02:30:00Z,13,NA,0,100,NA,NA,NA,1.1,222,0,7,15.8,14.8,2024-01-13
2024-01-13T03:00:00Z,13,NA,0,100,NA,NA,NA,0.6,182,0,7,15.8,14.8,2024-01-13
2024-01-13T03:30:00Z,13.1,NA,0,100,NA,NA,NA,1.1,224,0,7,15.8,14.8,2024-01-13
2024-01-13T04:00:00Z,13.1,NA,0,100,NA,NA,NA,1.2,230,0,7,15.7,14.8,2024-01-13
2024-01-13T04:30:00Z,13,NA,0,100,NA,NA,NA,0.8,212,0,7,15.7,14.8,2024-01-13
2024-01-13T05:00:00Z,12.9,NA,0,100,NA,NA,NA,0.7,202,0,7,15.7,14.8,2024-01-13
2024-01-13T05:30:00Z,12.7,NA,0,100,NA,NA,NA,0.6,202,0,7,15.6,14.8,2024-01-13
2024-01-13T06:00:00Z,12.5,NA,0,100,NA,NA,NA,0.4,198,0,7,15.6,14.8,2024-01-13
2024-01-13T06:30:00Z,12.2,NA,0,100,NA,NA,NA,1.2,224,0,7,15.6,14.8,2024-01-13
2024-01-13T07:00:00Z,12.5,NA,0,100,NA,NA,NA,1,223,0,7,15.5,14.8,2024-01-13
2024-01-13T07:30:00Z,12.8,NA,0,100,NA,NA,NA,0.3,172,0,7,15.5,14.8,2024-01-13
2024-01-13T08:00:00Z,14,NA,0,99.6,NA,NA,NA,0.3,120,0,7,15.4,14.8,2024-01-13
2024-01-13T08:30:00Z,17.3,NA,0,89.9,NA,NA,NA,0.5,21,0,10,15.3,14.7,2024-01-13
2024-01-13T09:00:00Z,18.9,NA,0,84.8,NA,NA,NA,0.8,351,0,14,15.2,14.7,2024-01-13
2024-01-13T09:30:00Z,20.6,NA,0,77.7,NA,NA,NA,0.7,304,0,17,15.2,14.6,2024-01-13
2024-01-13T10:00:00Z,22.2,NA,0,72.9,NA,NA,NA,1,342,0,18,15.1,14.6,2024-01-13
2024-01-13T10:30:00Z,24.4,NA,0,64.6,NA,NA,NA,1.3,338,0,21,15.1,14.5,2024-01-13
2024-01-13T11:00:00Z,26,NA,0,55.9,NA,NA,NA,1.3,356,4,25,15.1,14.5,2024-01-13
2024-01-13T11:30:00Z,26.2,NA,0,54.2,NA,NA,NA,1.5,352,7,26,15.1,14.5,2024-01-13
2024-01-13T12:00:00Z,26.7,NA,0,51.9,NA,NA,NA,1.4,354,9,28,15.2,14.5,2024-01-13
2024-01-13T12:30:00Z,27.4,NA,0,50,NA,NA,NA,1.6,357,12,29,15.2,14.5,2024-01-13
2024-01-13T13:00:00Z,27.5,NA,0,50.2,NA,NA,NA,1.5,3,15,31,15.3,14.5,2024-01-13
2024-01-13T13:30:00Z,27.9,NA,0,49.1,NA,NA,NA,1.6,356,19,32,15.3,14.4,2024-01-13
2024-01-13T14:00:00Z,28.2,NA,0,47.2,NA,NA,NA,1.4,341,30,32,15.5,14.4,2024-01-13
2024-01-13T14:30:00Z,27.9,NA,0,46,NA,NA,NA,1.6,0,41,33,15.6,14.4,2024-01-13
2024-01-13T15:00:00Z,28.1,NA,0,46.2,NA,NA,NA,1.4,350,42,34,15.7,14.4,2024-01-13
2024-01-13T15:30:00Z,27.4,NA,0,46.3,NA,NA,NA,1.4,16,45,36,15.8,14.4,2024-01-13
2024-01-13T16:00:00Z,27,NA,0,48.2,NA,NA,NA,1.3,344,45,36,16,14.4,2024-01-13
2024-01-13T16:30:00Z,26.2,NA,0,49.1,NA,NA,NA,1.2,342,47,38,16.1,14.4,2024-01-13
2024-01-13T17:00:00Z,26.1,NA,0,51,NA,NA,NA,0.8,117,49,39,16.2,14.4,2024-01-13
2024-01-13T17:30:00Z,22.6,NA,0,55.8,NA,NA,NA,0.6,175,47,38,16.4,14.4,2024-01-13
2024-01-13T18:00:00Z,19.1,NA,0,67.5,NA,NA,NA,0.8,196,31,26,16.5,14.5,2024-01-13
2024-01-13T18:30:00Z,17.3,NA,0,81.4,NA,NA,NA,1.5,225,15,18,16.7,14.6,2024-01-13
2024-01-13T19:00:00Z,16.6,NA,0,87,NA,NA,NA,1.3,230,7,14,16.8,14.7,2024-01-13
2024-01-13T19:30:00Z,15.9,NA,0,90.7,NA,NA,NA,1.3,223,4,13,16.9,14.7,2024-01-13
2024-01-13T20:00:00Z,15.5,NA,0,93,NA,NA,NA,1.4,226,2,11,17,14.8,2024-01-13
2024-01-13T20:30:00Z,14.8,NA,0,96.5,NA,NA,NA,1.2,218,0,10,17,14.8,2024-01-13
2024-01-13T21:00:00Z,15.1,NA,0,96.7,NA,NA,NA,1,218,0,9,16.9,14.8,2024-01-13
2024-01-13T21:30:00Z,15,NA,0,97.8,NA,NA,NA,1.4,226,0,9,17,14.8,2024-01-13
2024-01-13T22:00:00Z,14.7,NA,0,98.9,NA,NA,NA,1.4,226,0,9,16.9,14.8,2024-01-13
2024-01-13T22:30:00Z,14.5,NA,0,99.7,NA,NA,NA,1.3,224,0,9,16.9,14.8,2024-01-13
2024-01-13T23:00:00Z,14.3,NA,0,100,NA,NA,NA,1.5,225,0,9,16.8,14.8,2024-01-13
2024-01-13T23:30:00Z,14.2,NA,0,100,NA,NA,NA,1.4,225,0,8,16.8,14.8,2024-01-13
2024-01-14T00:30:00Z,13.6,NA,0,100,NA,NA,NA,0.8,215,0,8,16.7,14.9,2024-01-14
2024-01-14T01:00:00Z,13.7,NA,0,100,NA,NA,NA,0.7,217,0,7,16.6,14.9,2024-01-14
2024-01-14T01:30:00Z,13.7,NA,0,100,NA,NA,NA,1.1,218,0,8,16.6,14.9,2024-01-14
2024-01-14T02:00:00Z,13.7,NA,0,100,NA,NA,NA,0.9,223,0,7,16.6,14.9,2024-01-14
2024-01-14T02:30:00Z,13.8,NA,0,100,NA,NA,NA,1,222,0,7,16.6,14.9,2024-01-14
2024-01-14T03:00:00Z,13.9,NA,0,100,NA,NA,NA,1,222,0,7,16.5,14.9,2024-01-14
2024-01-14T03:30:00Z,13.9,NA,0.2,100,NA,NA,NA,0.6,163,0,7,16.4,14.9,2024-01-14
2024-01-14T04:00:00Z,13.7,NA,2.8,100,NA,NA,NA,0.7,212,0,7,16.4,14.9,2024-01-14
2024-01-14T04:30:00Z,13.6,NA,0.2,100,NA,NA,NA,0.6,210,0,7,16.3,15,2024-01-14
2024-01-14T05:00:00Z,13.5,NA,0,100,NA,NA,NA,0.9,225,0,7,16.2,15,2024-01-14
2024-01-14T05:30:00Z,13.5,NA,0.1,100,NA,NA,NA,1,222,0,7,16.1,15,2024-01-14
2024-01-14T06:00:00Z,13.6,NA,0,100,NA,NA,NA,0.9,219,0,7,16.1,15,2024-01-14
2024-01-14T06:30:00Z,13.7,NA,0.1,100,NA,NA,NA,0.7,211,0,7,16,15,2024-01-14
2024-01-14T07:00:00Z,13.9,NA,0,100,NA,NA,NA,0.8,224,0,7,16,15,2024-01-14
2024-01-14T07:30:00Z,14.2,NA,0,100,NA,NA,NA,0.7,218,0,7,16,15,2024-01-14
2024-01-14T08:00:00Z,15,NA,0,100,NA,NA,NA,0.1,38,0,8,15.9,15,2024-01-14
2024-01-14T08:30:00Z,15.5,NA,0,100,NA,NA,NA,0.2,98,0,9,15.8,15,2024-01-14
2024-01-14T09:00:00Z,16.2,NA,0,100,NA,NA,NA,0.4,21,0,10,15.8,14.9,2024-01-14
2024-01-14T09:30:00Z,16.4,NA,0,100,NA,NA,NA,0.7,23,0,10,15.7,14.9,2024-01-14
2024-01-14T10:00:00Z,17.4,NA,0,100,NA,NA,NA,0.6,357,0,11,15.7,14.9,2024-01-14
2024-01-14T10:30:00Z,19.9,NA,0,95.5,NA,NA,NA,0.8,3,0,13,15.7,14.8,2024-01-14
2024-01-14T11:00:00Z,20.8,NA,0,90.6,NA,NA,NA,0.9,18,1,16,15.6,14.8,2024-01-14
